-1.98743,0.0516765
-0.98593,0.0503766
0.02671,0.0498749
1.01634,0.0502282
2.00543,0.0523487
2.99974,0.0560656
3.99377,0.0606947
4.99888,0.066293
5.99832,0.0718343
