-0.62,0.01443
6.421,0.01704
11.116,0.01878
13.031,0.0414
14.777,0.10232
16.665,0.15782
19.099,0.22173
20.675,0.32095
24.044,0.42356
27.402,0.53987
30.887,0.66993
33.559,0.78051
37.043,0.91057
40.397,1.03236
44.013,1.17068
48.453,1.31479
52.354,1.44226
56.122,1.56421
60.571,1.69736
65.579,1.8225
70.199,1.91462
74.704,1.97931
79.084,2.0275
84.028,2.06221
89.261,2.08059
