-0.748,-0.00602
8.059,-0.00262
13.451,0.00381
14.779,-0.00439
16.091,-0.04078
18.058,-0.07021
21.344,-0.10051
26.584,-0.14653
32.526,-0.20051
38.182,-0.24499
44.255,-0.29069
51.582,-0.34276
59.603,-0.39457
67.416,-0.44646
74.525,-0.48626
81.975,-0.51908
89.003,-0.54519
