0.5617,0.00447
4.4333,0.00456
12.6449,0.14389
14.7253,0.1751
16.7512,0.21744
18.61,0.26869
24.4629,0.39348
28.4667,0.53604
30.5518,0.60064
32.3578,0.67526
34.4973,0.72762
38.5011,0.87018
40.5862,0.93478
42.5662,1.04947
45.5515,1.1319
50.5656,1.27671
55.4065,1.38701
60.6343,1.45503
65.4794,1.59539
70.5982,1.68678
75.4854,1.72696
80.5411,1.76827
85.6563,1.83406
90.6991,1.7841
