0.107,0.0061652
2.1653,0.0059457
4.1956,0.0066509
6.1056,0.0082194
8.1567,0.0107124
10.1929,0.0133287
11.2266,0.0147446
12.1838,0.0162378
13.1713,0.0175923
14.2042,0.0187309
