0.1307,0.00549
1.7825,0.18015
3.7607,0.38227
5.8903,0.62175
7.6072,0.80849
8.6724,0.91724
9.781,1.02929
10.8903,1.12155
11.8473,1.20173
12.783,1.26653
13.6105,1.30386
14.0897,1.32033
14.3958,1.29504
14.6598,1.2192
15.1429,1.11369
15.5156,1.04994
15.9314,1.00047
16.6304,0.96308
17.4821,0.92459
17.9844,0.89929
18.3787,0.84433
18.8821,0.78387
19.4283,0.75198
20.5631,0.72447
21.8058,0.73541
23.4617,0.7793
25.0956,0.82978
26.773,0.88576
27.7748,0.92748
