-0.0087,-0.000384
2.8519,0.00469
6.834,0.009797
10.8689,-0.023363
14.8471,-0.064289
18.603,-0.081373
22.6415,-0.072383
26.6764,-0.105543
30.6568,-0.120402
34.6921,-0.149679
38.3873,-0.219453
40.6292,-0.235472
42.4841,-0.185504
45.5645,-0.232002
50.7261,-0.20634
55.4833,-0.317679
60.5412,-0.19441
65.4132,-0.274132
70.228,-0.368831
75.5093,-0.254984
80.3945,-0.182744
85.601,-0.286305
90.6491,-0.27673
