0,1;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,2;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,3;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,4;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,5;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,6;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,7;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,8;-0,003743;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
0,9;-0,011255;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,0;-0,033046;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,1;-0,0524;-0,007789;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,2;-0,069978;-0,034859;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,3;-0,086733;-0,060489;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,4;-0,102879;-0,083517;-0,037234;-0,025761;-0,038443;-0,119777;-0,083446
1,5;-0,118048;-0,104877;-0,060568;-0,025761;-0,038443;-0,119777;-0,083446
1,6;-0,13284;-0,125659;-0,090434;-0,025761;-0,038443;-0,119777;-0,083446
1,7;-0,147816;-0,146332;-0,117829;-0,040197;-0,038443;-0,119777;-0,083446
1,8;-0,163236;-0,166992;-0,143788;-0,083505;-0,038443;-0,119777;-0,083446
1,9;-0,179235;-0,188018;-0,168093;-0,116041;-0,038443;-0,119777;-0,083446
2,0;-0,195362;-0,209125;-0,192032;-0,146182;-0,038443;-0,119777;-0,083446
2,1;-0,212159;-0,2309;-0,215838;-0,174274;-0,082416;-0,119777;-0,083446
2,2;-0,228956;-0,252675;-0,239645;-0,202365;-0,126389;-0,119777;-0,083446
2,3;-0,246611;-0,275266;-0,264595;-0,229872;-0,163402;-0,119777;-0,083446
2,4;-0,26451;-0,29809;-0,289872;-0,257211;-0,198427;-0,119777;-0,083446
2,5;-0,28241;-0,320914;-0,315149;-0,28455;-0,233452;-0,119777;-0,083446
2,6;-0,301969;-0,345586;-0,342703;-0,314175;-0,266623;-0,16374;-0,083446
2,7;-0,321528;-0,370258;-0,370257;-0,343799;-0,299794;-0,207703;-0,083446
2,8;-0,341087;-0,394929;-0,397811;-0,373424;-0,332965;-0,251667;-0,083446
2,9;-0,361638;-0,420698;-0,426627;-0,404439;-0,366669;-0,291965;-0,105563
3,0;-0,383512;-0,447929;-0,457125;-0,437309;-0,401084;-0,327378;-0,157169
3,1;-0,405386;-0,47516;-0,487623;-0,470179;-0,435499;-0,362792;-0,208775
3,2;-0,427259;-0,502391;-0,518121;-0,503048;-0,469914;-0,398205;-0,260382
3,3;-0,449133;-0,529622;-0,548619;-0,535918;-0,504329;-0,433618;-0,311988
3,4;-0,473791;-0,559375;-0,58157;-0,572488;-0,541696;-0,470504;-0,356412
3,5;-0,49984;-0,590389;-0,615747;-0,610909;-0,580538;-0,508126;-0,397244
3,6;-0,52589;-0,621403;-0,649925;-0,649329;-0,619381;-0,545748;-0,438077
3,7;-0,551939;-0,652416;-0,684102;-0,68775;-0,658224;-0,58337;-0,478909
3,8;-0,577989;-0,68343;-0,71828;-0,72617;-0,697067;-0,620993;-0,519741
3,9;-0,604038;-0,714444;-0,752457;-0,764591;-0,735909;-0,658615;-0,560574
4,0;-0,630088;-0,745457;-0,786635;-0,803011;-0,774752;-0,696237;-0,601406
4,1;-0,662687;-0,782179;-0,827067;-0,849693;-0,822736;-0,742631;-0,644886
4,2;-0,695286;-0,8189;-0,8675;-0,896375;-0,870721;-0,789025;-0,688367
4,3;-0,727886;-0,855622;-0,907933;-0,943057;-0,918705;-0,835418;-0,731847
4,4;-0,760485;-0,892344;-0,948366;-0,989739;-0,966689;-0,881812;-0,775327
4,5;-0,793084;-0,929065;-0,988798;-1,036421;-1,014673;-0,928206;-0,818807
4,6;-0,825684;-0,965787;-1,029231;-1,083104;-1,062658;-0,9746;-0,862287
4,7;-0,858283;-1,002509;-1,069664;-1,129786;-1,110642;-1,020993;-0,905767
4,8;-0,890882;-1,03923;-1,110097;-1,176468;-1,158626;-1,067387;-0,949247
4,9;-0,923482;-1,075952;-1,150529;-1,22315;-1,206611;-1,113781;-0,992727
5,0;-0,956081;-1,112674;-1,190962;-1,269832;-1,254595;-1,160174;-1,036207
