0,1;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,2;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,3;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,4;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,5;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,6;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,7;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,8;-0,001469;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
0,9;-0,007471;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
1,0;-0,02477;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
1,1;-0,038885;-0,007845;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
1,2;-0,052298;-0,026922;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
1,3;-0,065213;-0,046174;-0,000523;-0,016835;-0,028694;-0,092379;-0,053548
1,4;-0,077932;-0,063496;-0,01875;-0,016835;-0,028694;-0,092379;-0,053548
1,5;-0,09051;-0,079422;-0,044636;-0,016835;-0,028694;-0,092379;-0,053548
1,6;-0,103279;-0,095126;-0,067818;-0,016835;-0,028694;-0,092379;-0,053548
1,7;-0,116424;-0,110938;-0,088863;-0,027454;-0,028694;-0,092379;-0,053548
1,8;-0,13;-0,126774;-0,108286;-0,05931;-0,028694;-0,092379;-0,053548
1,9;-0,144306;-0,143234;-0,127246;-0,087409;-0,028694;-0,092379;-0,053548
2,0;-0,158774;-0,159832;-0,146102;-0,114673;-0,028694;-0,092379;-0,053548
2,1;-0,17419;-0,177377;-0,16513;-0,136891;-0,066698;-0,092379;-0,053548
2,2;-0,189606;-0,194923;-0,184158;-0,159108;-0,104702;-0,092379;-0,053548
2,3;-0,205183;-0,213707;-0,204096;-0,181023;-0,133598;-0,092379;-0,053548
2,4;-0,220806;-0,232845;-0,224293;-0,202851;-0,159892;-0,092379;-0,053548
2,5;-0,236428;-0,251983;-0,244491;-0,224679;-0,186186;-0,092379;-0,053548
2,6;-0,252239;-0,272447;-0,266326;-0,24752;-0,209447;-0,129163;-0,053548
2,7;-0,268049;-0,292911;-0,288161;-0,270362;-0,232707;-0,165948;-0,053548
2,8;-0,283859;-0,313375;-0,309996;-0,293203;-0,255967;-0,202733;-0,053548
2,9;-0,299805;-0,333901;-0,333034;-0,317107;-0,280313;-0,234802;-0,073779
3,0;-0,31593;-0,354508;-0,357674;-0,342428;-0,306105;-0,260583;-0,120985
3,1;-0,332056;-0,375116;-0,382315;-0,367749;-0,331896;-0,286363;-0,168191
3,2;-0,348181;-0,395724;-0,406955;-0,39307;-0,357688;-0,312144;-0,215397
3,3;-0,364307;-0,416331;-0,431596;-0,41839;-0,38348;-0,337924;-0,262603
3,4;-0,381445;-0,437909;-0,457785;-0,446396;-0,411923;-0,366003;-0,298546
3,5;-0,39909;-0,459971;-0,48475;-0,475745;-0,441691;-0,395231;-0,328858
3,6;-0,416735;-0,482033;-0,511714;-0,505094;-0,471458;-0,424458;-0,35917
3,7;-0,434379;-0,504095;-0,538679;-0,534442;-0,501226;-0,453686;-0,389482
3,8;-0,452024;-0,526158;-0,565643;-0,563791;-0,530994;-0,482914;-0,419794
3,9;-0,469669;-0,54822;-0,592608;-0,593139;-0,560761;-0,512142;-0,450105
4,0;-0,487314;-0,570282;-0,619572;-0,622488;-0,590529;-0,541369;-0,480417
4,1;-0,509809;-0,597708;-0,651052;-0,658093;-0,627277;-0,577911;-0,516024
4,2;-0,532303;-0,625133;-0,682532;-0,693699;-0,664026;-0,614453;-0,55163
4,3;-0,554798;-0,652559;-0,714012;-0,729304;-0,700774;-0,650995;-0,587236
4,4;-0,577293;-0,679985;-0,745492;-0,76491;-0,737523;-0,687537;-0,622843
4,5;-0,599788;-0,70741;-0,776972;-0,800516;-0,774271;-0,724079;-0,658449
4,6;-0,622283;-0,734836;-0,808452;-0,836121;-0,811019;-0,760621;-0,694055
4,7;-0,644777;-0,762262;-0,839932;-0,871727;-0,847768;-0,797163;-0,729662
4,8;-0,667272;-0,789687;-0,871412;-0,907332;-0,884516;-0,833705;-0,765268
4,9;-0,689767;-0,817113;-0,902892;-0,942938;-0,921265;-0,870247;-0,800874
5,0;-0,712262;-0,844539;-0,934372;-0,978543;-0,958013;-0,906789;-0,83648
