0,1;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,2;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,3;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,4;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,5;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,6;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,7;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,8;-0,006836;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
0,9;-0,01254;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
1,0;-0,030397;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
1,1;-0,046718;-0,008732;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
1,2;-0,06253;-0,023582;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
1,3;-0,07767;-0,039675;-0,002955;-0,013686;-0,017648;-0,043056;-0,034776
1,4;-0,092699;-0,055;-0,013485;-0,013686;-0,017648;-0,043056;-0,034776
1,5;-0,107814;-0,069794;-0,028989;-0,013686;-0,017648;-0,043056;-0,034776
1,6;-0,122655;-0,084047;-0,044013;-0,013686;-0,017648;-0,043056;-0,034776
1,7;-0,137225;-0,098015;-0,058681;-0,018553;-0,017648;-0,043056;-0,034776
1,8;-0,151618;-0,11196;-0,073089;-0,033154;-0,017648;-0,043056;-0,034776
1,9;-0,165813;-0,125723;-0,087088;-0,047245;-0,017648;-0,043056;-0,034776
2,0;-0,179964;-0,139444;-0,100996;-0,061224;-0,017648;-0,043056;-0,034776
2,1;-0,194382;-0,153343;-0,114466;-0,074655;-0,031351;-0,043056;-0,034776
2,2;-0,208801;-0,167242;-0,127935;-0,088087;-0,045054;-0,043056;-0,034776
2,3;-0,223622;-0,181344;-0,141839;-0,101284;-0,05845;-0,043056;-0,034776
2,4;-0,238558;-0,195503;-0,155866;-0,114414;-0,07176;-0,043056;-0,034776
2,5;-0,253494;-0,209662;-0,169894;-0,127544;-0,085069;-0,043056;-0,034776
2,6;-0,269588;-0,224248;-0,184495;-0,14102;-0,098228;-0,05607;-0,034776
2,7;-0,285681;-0,238834;-0,199096;-0,154496;-0,111387;-0,069084;-0,034776
2,8;-0,301775;-0,25342;-0,213697;-0,167973;-0,124546;-0,082098;-0,034776
2,9;-0,318587;-0,268499;-0,228808;-0,181865;-0,137748;-0,094425;-0,039491
3,0;-0,336357;-0,284235;-0,244599;-0,196311;-0,151009;-0,105834;-0,050493
3,1;-0,354126;-0,299971;-0,260389;-0,210758;-0,16427;-0,117244;-0,061495
3,2;-0,371896;-0,315707;-0,276179;-0,225205;-0,17753;-0,128654;-0,072497
3,3;-0,389666;-0,331444;-0,29197;-0,239651;-0,190791;-0,140063;-0,083499
3,4;-0,40891;-0,34841;-0,308822;-0,254759;-0,204551;-0,151464;-0,094722
3,5;-0,428892;-0,365993;-0,326205;-0,270198;-0,21856;-0,16286;-0,106055
3,6;-0,448873;-0,383575;-0,343588;-0,285637;-0,23257;-0,174256;-0,117388
3,7;-0,468855;-0,401157;-0,360971;-0,301076;-0,246579;-0,185652;-0,128721
3,8;-0,488837;-0,418739;-0,378354;-0,316514;-0,260589;-0,197048;-0,140054
3,9;-0,508818;-0,436322;-0,395737;-0,331953;-0,274598;-0,208444;-0,151387
4,0;-0,5288;-0,453904;-0,41312;-0,347392;-0,288608;-0,21984;-0,16272
4,1;-0,552485;-0,475851;-0,433373;-0,366263;-0,30555;-0,234258;-0,175883
4,2;-0,57617;-0,497798;-0,453626;-0,385134;-0,322491;-0,248677;-0,189046
4,3;-0,599855;-0,519745;-0,473879;-0,404004;-0,339433;-0,263095;-0,202209
4,4;-0,62354;-0,541692;-0,494132;-0,422875;-0,356375;-0,277514;-0,215372
4,5;-0,647225;-0,56364;-0,514385;-0,441746;-0,373316;-0,291932;-0,228535
4,6;-0,67091;-0,585587;-0,534638;-0,460617;-0,390258;-0,306351;-0,241698
4,7;-0,694595;-0,607534;-0,554891;-0,479488;-0,4072;-0,32077;-0,254861
4,8;-0,71828;-0,629481;-0,575144;-0,498358;-0,424142;-0,335188;-0,268024
4,9;-0,741965;-0,651428;-0,595397;-0,517229;-0,441083;-0,349607;-0,281187
5,0;-0,76565;-0,673375;-0,61565;-0,5361;-0,458025;-0,364025;-0,29435
