0,1;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,2;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,3;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,4;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,5;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,6;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,7;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,8;-0,000211;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
0,9;-0,020424;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
1,0;-0,053035;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
1,1;-0,085618;-0,014006;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
1,2;-0,11701;-0,041073;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
1,3;-0,1462;-0,071958;-0,005836;-0,023858;-0,027556;-0,070412;-0,052833
1,4;-0,173028;-0,101802;-0,026378;-0,023858;-0,027556;-0,070412;-0,052833
1,5;-0,198553;-0,130993;-0,057166;-0,023858;-0,027556;-0,070412;-0,052833
1,6;-0,223355;-0,158707;-0,087195;-0,023858;-0,027556;-0,070412;-0,052833
1,7;-0,247775;-0,1854;-0,116269;-0,033669;-0,027556;-0,070412;-0,052833
1,8;-0,27194;-0,211765;-0,144369;-0,063102;-0,027556;-0,070412;-0,052833
1,9;-0,296056;-0,238035;-0,169837;-0,091197;-0,027556;-0,070412;-0,052833
2,0;-0,32016;-0,264284;-0,19472;-0,118996;-0,027556;-0,070412;-0,052833
2,1;-0,345064;-0,289898;-0,217976;-0,144754;-0,053649;-0,070412;-0,052833
2,2;-0,369967;-0,315513;-0,241232;-0,170513;-0,079742;-0,070412;-0,052833
2,3;-0,396375;-0,341624;-0,265431;-0,193776;-0,107184;-0,070412;-0,052833
2,4;-0,423212;-0,367878;-0,2899;-0,216325;-0,135011;-0,070412;-0,052833
2,5;-0,45005;-0,394131;-0,314369;-0,238875;-0,162838;-0,070412;-0,052833
2,6;-0,479359;-0,421966;-0,340398;-0,261921;-0,18536;-0,094724;-0,052833
2,7;-0,508669;-0,449802;-0,366427;-0,284968;-0,207882;-0,119036;-0,052833
2,8;-0,537978;-0,477637;-0,392457;-0,308014;-0,230404;-0,143348;-0,052833
2,9;-0,568878;-0,50648;-0,419554;-0,332159;-0,252691;-0,165586;-0,062498
3,0;-0,601899;-0,536667;-0,448075;-0,357769;-0,274665;-0,185059;-0,08505
3,1;-0,634919;-0,566853;-0,476596;-0,383378;-0,296639;-0,204531;-0,107601
3,2;-0,667939;-0,59704;-0,505117;-0,408987;-0,318613;-0,224003;-0,130153
3,3;-0,70096;-0,627227;-0,533637;-0,434597;-0,340586;-0,243476;-0,152705
3,4;-0,737634;-0,660674;-0,5648;-0,462759;-0,365189;-0,264461;-0,173294
3,5;-0,776135;-0,695751;-0,597282;-0,492198;-0,391105;-0,286203;-0,192903
3,6;-0,814636;-0,730828;-0,629765;-0,521637;-0,417022;-0,307945;-0,212511
3,7;-0,853137;-0,765905;-0,662248;-0,551076;-0,442938;-0,329687;-0,232119
3,8;-0,891638;-0,800982;-0,694731;-0,580514;-0,468855;-0,351428;-0,251727
3,9;-0,930139;-0,836059;-0,727213;-0,609953;-0,494771;-0,37317;-0,271336
4,0;-0,96864;-0,871136;-0,759696;-0,639392;-0,520688;-0,394912;-0,290944
4,1;-1,014761;-0,913267;-0,798586;-0,67542;-0,552732;-0,421983;-0,314717
4,2;-1,060882;-0,955399;-0,837477;-0,711449;-0,584775;-0,449055;-0,33849
4,3;-1,107003;-0,99753;-0,876367;-0,747477;-0,616819;-0,476126;-0,362263
4,4;-1,153124;-1,039662;-0,915258;-0,783505;-0,648863;-0,503197;-0,386036
4,5;-1,199245;-1,081793;-0,954148;-0,819533;-0,680906;-0,530268;-0,409809
4,6;-1,245366;-1,123924;-0,993038;-0,855562;-0,71295;-0,55734;-0,433583
4,7;-1,291487;-1,166056;-1,031929;-0,89159;-0,744994;-0,584411;-0,457356
4,8;-1,337608;-1,208187;-1,070819;-0,927618;-0,777038;-0,611482;-0,481129
4,9;-1,383729;-1,250319;-1,10971;-0,963647;-0,809081;-0,638554;-0,504902
5,0;-1,42985;-1,29245;-1,1486;-0,999675;-0,841125;-0,665625;-0,528675
