;15;20;25;30;35;40;45
0.00;-0.0029435;-0.0035447;-0.0040552;-0.0046115;-0.0049890;-0.0051995;-0.0053059
0.05;-0.0028852;-0.0035063;-0.0039917;-0.0044379;-0.0047334;-0.0048890;-0.0048798
0.10;-0.0028910;-0.0035027;-0.0039803;-0.0043167;-0.0045271;-0.0046020;-0.0044985
0.15;-0.0029598;-0.0035503;-0.0040269;-0.0042643;-0.0043771;-0.0043281;-0.0041553
0.20;-0.0031219;-0.0036598;-0.0041207;-0.0042759;-0.0042593;-0.0040989;-0.0038239
0.25;-0.0033306;-0.0038458;-0.0042393;-0.0042763;-0.0041308;-0.0038536;-0.0034061
0.30;-0.0035582;-0.0040096;-0.0043283;-0.0042279;-0.0039394;-0.0034796;-0.0026473
0.35;-0.0037766;-0.0041293;-0.0043725;-0.0041399;-0.0035907;-0.0028585;-0.0012157
0.40;-0.0039687;-0.0042005;-0.0043502;-0.0039645;-0.0030476;-0.0018011;
0.45;-0.0041201;-0.0042296;-0.0042485;-0.0036788;-0.0022049;;
0.50;-0.0042026;-0.0042150;-0.0040598;-0.0032310;-0.0008136;;
0.55;-0.0042476;-0.0041461;-0.0037179;-0.0024059;;;
0.60;-0.0042575;-0.0040397;-0.0032108;-0.0006874;;;
0.65;-0.0042667;-0.0038769;-0.0024277;;;;
0.70;-0.0042462;-0.0036394;-0.0013358;;;;
0.75;-0.0041910;-0.0032799;;;;;
0.80;-0.0040725;-0.0027242;;;;;
0.85;-0.0038860;-0.0019232;;;;;
0.90;-0.0036276;-0.0007012;;;;;
0.95;-0.0032853;;;;;;
1.00;-0.0028262;;;;;;
1.05;-0.0022204;;;;;;
1.10;-0.0014022;;;;;;
1.15;-0.0002930;;;;;;
1.20;;;;;;;
1.25;;;;;;;
1.30;;;;;;;
1.35;;;;;;;
1.40;;;;;;;
