;15;20;25;30;35;40;45
0.00;-0.027783;-0.026145;-0.024456;-0.022542;-0.020582;-0.018160;-0.015923
0.05;-0.027674;-0.025915;-0.024065;-0.022027;-0.019876;-0.017216;-0.014866
0.10;-0.027959;-0.025928;-0.023911;-0.021602;-0.019305;-0.016311;-0.013917
0.15;-0.028938;-0.026194;-0.024016;-0.021462;-0.018804;-0.015444;-0.012915
0.20;-0.030626;-0.026935;-0.024626;-0.021444;-0.018321;-0.014561;-0.011774
0.25;-0.033050;-0.028369;-0.025820;-0.021712;-0.018038;-0.013740;-0.010170
0.30;-0.035603;-0.030302;-0.026751;-0.022002;-0.017569;-0.012948;-0.007845
0.35;-0.038094;-0.032065;-0.027200;-0.021520;-0.016178;-0.010968;-0.004260
0.40;-0.040559;-0.033546;-0.027183;-0.020407;-0.013611;-0.006889;
0.45;-0.042931;-0.034492;-0.026513;-0.018442;-0.009740;;
0.50;-0.044991;-0.034861;-0.025249;-0.015306;-0.004412;;
0.55;-0.046656;-0.034635;-0.022902;-0.010832;;;
0.60;-0.047674;-0.033612;-0.019396;-0.004927;;;
0.65;-0.048010;-0.031875;-0.014748;;;;
0.70;-0.047534;-0.029058;-0.008819;;;;
0.75;-0.046488;-0.025291;-0.001662;;;;
0.80;-0.044933;-0.020316;;;;;
0.85;-0.042567;-0.014263;;;;;
0.90;-0.039318;-0.007073;;;;;
0.95;-0.035149;;;;;;
1.00;-0.030397;;;;;;
1.05;-0.024373;;;;;;
1.10;-0.017235;;;;;;
1.15;-0.009040;;;;;;
1.20;;;;;;;
1.25;;;;;;;
1.30;;;;;;;
1.35;;;;;;;
1.40;;;;;;;
